"COU","Country","ISIC","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LTU","Lithuania","TOTAL_S","Total amounts of waste generated by sector","2016","2016","TONNE","Tonnes","3","Thousands",,,6674.238,,
"LTU","Lithuania","TOTAL_S","Total amounts of waste generated by sector","2018","2018","TONNE","Tonnes","3","Thousands",,,7080.538,,
"LTU","Lithuania","RES","Sorting residues, secondary waste","2010","2010","TONNE","Tonnes","3","Thousands",,,42.744,,
"LTU","Lithuania","RES","Sorting residues, secondary waste","2012","2012","TONNE","Tonnes","3","Thousands",,,223.663,,
"LTU","Lithuania","RES","Sorting residues, secondary waste","2014","2014","TONNE","Tonnes","3","Thousands",,,441.656,,
"LTU","Lithuania","RES","Sorting residues, secondary waste","2016","2016","TONNE","Tonnes","3","Thousands",,,857.153,,
"LTU","Lithuania","RES","Sorting residues, secondary waste","2018","2018","TONNE","Tonnes","3","Thousands",,,1060.046,,
"LTU","Lithuania","TOTAL","Total amounts of primary waste generated","2005","2005","TONNE","Tonnes","3","Thousands",,,5728,,
"LTU","Lithuania","TOTAL","Total amounts of primary waste generated","2010","2010","TONNE","Tonnes","3","Thousands",,,5535.39,,
"LTU","Lithuania","TOTAL","Total amounts of primary waste generated","2012","2012","TONNE","Tonnes","3","Thousands",,,5455.088,,
"LTU","Lithuania","TOTAL","Total amounts of primary waste generated","2014","2014","TONNE","Tonnes","3","Thousands",,,5758.794,,
"LTU","Lithuania","TOTAL","Total amounts of primary waste generated","2016","2016","TONNE","Tonnes","3","Thousands",,,5817.085,,
"LTU","Lithuania","TOTAL","Total amounts of primary waste generated","2018","2018","TONNE","Tonnes","3","Thousands",,,6020.492,,
"LTU","Lithuania","INT_CAPITA","Primary waste per capita","2005","2005","KG_HAB","Kilograms per capita","0","Units",,,1712.919,,
"LTU","Lithuania","INT_CAPITA","Primary waste per capita","2010","2010","KG_HAB","Kilograms per capita","0","Units",,,1771.892,,
"LTU","Lithuania","INT_CAPITA","Primary waste per capita","2012","2012","KG_HAB","Kilograms per capita","0","Units",,,1790.902,,
"LTU","Lithuania","INT_CAPITA","Primary waste per capita","2014","2014","KG_HAB","Kilograms per capita","0","Units",,,1938.335,,
"LTU","Lithuania","INT_CAPITA","Primary waste per capita","2016","2016","KG_HAB","Kilograms per capita","0","Units",,,2012.832,,
"LTU","Lithuania","INT_CAPITA","Primary waste per capita","2018","2018","KG_HAB","Kilograms per capita","0","Units",,,2149.408,,
"LTU","Lithuania","INT_GDP","Primary waste per unit of GDP","2005","2005","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,87.298,,
"LTU","Lithuania","INT_GDP","Primary waste per unit of GDP","2010","2010","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,79.576,,
"LTU","Lithuania","INT_GDP","Primary waste per unit of GDP","2012","2012","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,71.218,,
"LTU","Lithuania","INT_GDP","Primary waste per unit of GDP","2014","2014","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,70.125,,
"LTU","Lithuania","INT_GDP","Primary waste per unit of GDP","2016","2016","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,67.723,,
"LTU","Lithuania","INT_GDP","Primary waste per unit of GDP","2018","2018","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,64.668,,
"SVN","Slovenia","TOTAL_S","Total amounts of waste generated by sector","2004","2004","TONNE","Tonnes","3","Thousands",,,5770.505,,
"SVN","Slovenia","TOTAL_S","Total amounts of waste generated by sector","2006","2006","TONNE","Tonnes","3","Thousands",,,6035.829,,
"SVN","Slovenia","TOTAL_S","Total amounts of waste generated by sector","2008","2008","TONNE","Tonnes","3","Thousands",,,5038.401,,
"SVN","Slovenia","TOTAL_S","Total amounts of waste generated by sector","2010","2010","TONNE","Tonnes","3","Thousands",,,5986.106,,
"SVN","Slovenia","TOTAL_S","Total amounts of waste generated by sector","2012","2012","TONNE","Tonnes","3","Thousands",,,4546.506,,
"SVN","Slovenia","TOTAL_S","Total amounts of waste generated by sector","2014","2014","TONNE","Tonnes","3","Thousands",,,4686.417,,
"SVN","Slovenia","TOTAL_S","Total amounts of waste generated by sector","2016","2016","TONNE","Tonnes","3","Thousands",,,5494.362,,
"SVN","Slovenia","TOTAL_S","Total amounts of waste generated by sector","2018","2018","TONNE","Tonnes","3","Thousands",,,8220.679,,
"SVN","Slovenia","RES","Sorting residues, secondary waste","2010","2010","TONNE","Tonnes","3","Thousands",,,121.224,,
"SVN","Slovenia","RES","Sorting residues, secondary waste","2012","2012","TONNE","Tonnes","3","Thousands",,,114.449,,
"SVN","Slovenia","RES","Sorting residues, secondary waste","2014","2014","TONNE","Tonnes","3","Thousands",,,166.591,,
"SVN","Slovenia","RES","Sorting residues, secondary waste","2016","2016","TONNE","Tonnes","3","Thousands",,,74.693,,
"SVN","Slovenia","RES","Sorting residues, secondary waste","2018","2018","TONNE","Tonnes","3","Thousands",,,52.211,,
"SVN","Slovenia","TOTAL","Total amounts of primary waste generated","2010","2010","TONNE","Tonnes","3","Thousands",,,5864.882,,
"SVN","Slovenia","TOTAL","Total amounts of primary waste generated","2012","2012","TONNE","Tonnes","3","Thousands",,,4432.057,,
"SVN","Slovenia","TOTAL","Total amounts of primary waste generated","2014","2014","TONNE","Tonnes","3","Thousands",,,4519.826,,
"SVN","Slovenia","TOTAL","Total amounts of primary waste generated","2016","2016","TONNE","Tonnes","3","Thousands",,,5419.669,,
"SVN","Slovenia","TOTAL","Total amounts of primary waste generated","2018","2018","TONNE","Tonnes","3","Thousands",,,8168.468,,
"SVN","Slovenia","INT_CAPITA","Primary waste per capita","2010","2010","KG_HAB","Kilograms per capita","0","Units",,,2870.721,,
"SVN","Slovenia","INT_CAPITA","Primary waste per capita","2012","2012","KG_HAB","Kilograms per capita","0","Units",,,2153.575,,
"SVN","Slovenia","INT_CAPITA","Primary waste per capita","2014","2014","KG_HAB","Kilograms per capita","0","Units",,,2186.66,,
"SVN","Slovenia","INT_CAPITA","Primary waste per capita","2016","2016","KG_HAB","Kilograms per capita","0","Units",,,2613.148,,
"SVN","Slovenia","INT_CAPITA","Primary waste per capita","2018","2018","KG_HAB","Kilograms per capita","0","Units",,,3930.928,,
"SVN","Slovenia","INT_GDP","Primary waste per unit of GDP","2010","2010","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,91.712,,
"SVN","Slovenia","INT_GDP","Primary waste per unit of GDP","2012","2012","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,70.576,,
"SVN","Slovenia","INT_GDP","Primary waste per unit of GDP","2014","2014","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,70.764,,
"SVN","Slovenia","INT_GDP","Primary waste per unit of GDP","2016","2016","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,80.45,,
"SVN","Slovenia","INT_GDP","Primary waste per unit of GDP","2018","2018","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,110.846,,
"AUS","Australia","CONS_CAP","Waste from construction sector per capita","2007","2007",,,"0","Units",,,802.591,,
"AUS","Australia","CONS_CAP","Waste from construction sector per capita","2009","2009",,,"0","Units",,,847.823,,
"AUS","Australia","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,828.887,,
"AUS","Australia","CONS_CAP","Waste from construction sector per capita","2011","2011",,,"0","Units",,,812.805,,
"AUS","Australia","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,753.179,,
"AUS","Australia","CONS_CAP","Waste from construction sector per capita","2015","2015",,,"0","Units",,,797.342,,
"AUS","Australia","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,861.518,,
"AUS","Australia","CONS_CAP","Waste from construction sector per capita","2017","2017",,,"0","Units",,,949.969,,
"AUS","Australia","CONS_CAP","Waste from construction sector per capita","2018","2018",,,"0","Units",,,1056.952,,
"AUS","Australia","CONS_CAP","Waste from construction sector per capita","2019","2019",,,"0","Units",,,1072.571,,
"AUT","Austria","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,6452.592,,
"AUT","Austria","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,6552.396,,
"AUT","Austria","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,6750.032,,
"AUT","Austria","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,5564.754,,
"AUT","Austria","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,5651.034,,
"AUT","Austria","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,6485.003,,
"AUT","Austria","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,6999.547,,
"AUT","Austria","SECWAS_CAP","Total waste per capita","2018","2018",,,"0","Units",,,7385.686,,
"AUT","Austria","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,2484.441,,
"AUT","Austria","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,3936.31,,
"AUT","Austria","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,4667.976,,
"AUT","Austria","CONS_CAP","Waste from construction sector per capita","2018","2018",,,"0","Units",,,5497.871,,
"AUT","Austria","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,86.751,,
"AUT","Austria","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,91.956,"B","Break"
"AUT","Austria","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,87.566,"B","Break"
"AUT","Austria","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,59.474,"B","Break"
"AUT","Austria","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,91.93,,
"AUT","Austria","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,109.713,,
"AUT","Austria","CONS_GDP","Waste from construction sector per unit of GDP","2018","2018",,,"0","Units",,,105.842,,
"AUT","Austria","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,164.653,,
"AUT","Austria","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,159.378,"B","Break"
"AUT","Austria","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,157.08,"B","Break"
"AUT","Austria","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,133.213,"B","Break"
"AUT","Austria","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,131.977,,
"AUT","Austria","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,152.42,,
"AUT","Austria","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,161.845,,
"AUT","Austria","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,164.987,,
"BEL","Belgium","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,5039.059,,
"BEL","Belgium","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,5589.2,"E","Estimated value"
"BEL","Belgium","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,4510.8,,
"BEL","Belgium","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,5607.99,,
"BEL","Belgium","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,4856.966,,
"BEL","Belgium","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,5165.795,,
"BEL","Belgium","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,5562.126,,
"BEL","Belgium","SECWAS_CAP","Total waste per capita","2018","2018",,,"0","Units",,,5888.628,,
"BEL","Belgium","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,1506.171,,
"BEL","Belgium","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,1494.409,,
"BEL","Belgium","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,1601.139,,
"BEL","Belgium","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,1677.369,,
"BEL","Belgium","CONS_CAP","Waste from construction sector per capita","2018","2018",,,"0","Units",,,1925.969,,
"BEL","Belgium","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,27.714,,
"BEL","Belgium","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,31.407,"B","Break"
"BEL","Belgium","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,35.537,"B","Break"
"BEL","Belgium","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,37.755,"B","Break"
"BEL","Belgium","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,37.202,,
"BEL","Belgium","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,39.769,,
"BEL","Belgium","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,40.837,,
"BEL","Belgium","CONS_GDP","Waste from construction sector per unit of GDP","2018","2018",,,"0","Units",,,40.515,,
"BEL","Belgium","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,132.606,,
"BEL","Belgium","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,142.408,"B","Break"
"BEL","Belgium","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,111.897,"B","Break"
"BEL","Belgium","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,140.576,"B","Break"
"BEL","Belgium","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,120.911,,
"BEL","Belgium","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,128.307,,
"BEL","Belgium","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,135.413,,
"BEL","Belgium","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,140.458,,
"CZE","Czech Republic","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,2859.238,,
"CZE","Czech Republic","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,2402.733,,
"CZE","Czech Republic","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,2438.341,,
"CZE","Czech Republic","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,2254.681,,
"CZE","Czech Republic","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,2189.903,,
"CZE","Czech Republic","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,2208.947,,
"CZE","Czech Republic","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,2390.19,,
"CZE","Czech Republic","SECWAS_CAP","Total waste per capita","2018","2018",,,"0","Units",,,2617.05,,
"CZE","Czech Republic","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,883.814,,
"CZE","Czech Republic","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,811.349,,
"CZE","Czech Republic","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,888.232,,
"CZE","Czech Republic","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,954.127,,
"CZE","Czech Republic","CONS_CAP","Waste from construction sector per capita","2018","2018",,,"0","Units",,,1087.655,,
"CZE","Czech Republic","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,33.718,,
"CZE","Czech Republic","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,30.528,"B","Break"
"CZE","Czech Republic","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,35.782,,
"CZE","Czech Republic","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,32.135,"B","Break"
"CZE","Czech Republic","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,29.341,,
"CZE","Czech Republic","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,31.454,,
"CZE","Czech Republic","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,31.399,,
"CZE","Czech Republic","CONS_GDP","Waste from construction sector per unit of GDP","2018","2018",,,"0","Units",,,29.156,,
"CZE","Czech Republic","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,121.407,,
"CZE","Czech Republic","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,90.149,"B","Break"
"CZE","Czech Republic","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,85.4,,
"CZE","Czech Republic","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,81.979,"B","Break"
"CZE","Czech Republic","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,79.193,,
"CZE","Czech Republic","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,78.222,,
"CZE","Czech Republic","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,78.658,,
"CZE","Czech Republic","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,80.519,,
"DNK","Denmark","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,2329.993,,
"DNK","Denmark","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,2700.797,,
"DNK","Denmark","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,2756.495,,
"DNK","Denmark","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,2919.485,,
"DNK","Denmark","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,2978.76,,
"DNK","Denmark","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,3673.877,,
"DNK","Denmark","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,3673.95,,
"DNK","Denmark","SECWAS_CAP","Total waste per capita","2018","2018",,,"0","Units",,,3728.425,,
"DNK","Denmark","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,558.515,,
"DNK","Denmark","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,1325.473,,
"DNK","Denmark","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,1984.364,,
"DNK","Denmark","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,2135.186,,
"DNK","Denmark","CONS_CAP","Waste from construction sector per capita","2018","2018",,,"0","Units",,,2078.927,,
"DNK","Denmark","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,18.529,,
"DNK","Denmark","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,23.655,,
"DNK","Denmark","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,23.043,,
"DNK","Denmark","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,13.006,"B","Break"
"DNK","Denmark","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,30.696,,
"DNK","Denmark","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,45.228,,
"DNK","Denmark","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,46.823,,
"DNK","Denmark","CONS_GDP","Waste from construction sector per unit of GDP","2018","2018",,,"0","Units",,,39.539,,
"DNK","Denmark","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,54.578,,
"DNK","Denmark","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,59.943,,
"DNK","Denmark","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,61.544,,
"DNK","Denmark","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,67.985,"B","Break"
"DNK","Denmark","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,68.984,,
"DNK","Denmark","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,83.736,,
"DNK","Denmark","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,80.566,,
"DNK","Denmark","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,79.597,,
"FIN","Finland","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,13298.069,,
"FIN","Finland","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,13683.055,,
"FIN","Finland","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,15377.486,,
"FIN","Finland","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,19444.074,,
"FIN","Finland","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,16957.378,,
"FIN","Finland","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,17573.684,,
"FIN","Finland","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,22347.981,,
"FIN","Finland","SECWAS_CAP","Total waste per capita","2018","2018",,,"0","Units",,,23211.171,,
"FIN","Finland","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,4591.144,,
"FIN","Finland","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,2960.946,,
"FIN","Finland","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,2981.152,,
"FIN","Finland","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,2509.374,,
"FIN","Finland","CONS_CAP","Waste from construction sector per capita","2018","2018",,,"0","Units",,,2833.045,,
"FIN","Finland","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,107.387,,
"FIN","Finland","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,111.505,,
"FIN","Finland","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,111.205,,
"FIN","Finland","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,118.578,,
"FIN","Finland","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,76.327,,
"FIN","Finland","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,78.589,,
"FIN","Finland","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,64.914,,
"FIN","Finland","CONS_GDP","Waste from construction sector per unit of GDP","2018","2018",,,"0","Units",,,62.323,,
"FIN","Finland","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,359.156,,
"FIN","Finland","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,347.853,,
"FIN","Finland","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,371.937,,
"FIN","Finland","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,502.194,,
"FIN","Finland","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,437.124,,
"FIN","Finland","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,463.276,,
"FIN","Finland","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,578.109,,
"FIN","Finland","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,570.701,,
"FRA","France","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,4886.173,"E","Estimated value"
"FRA","France","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,5077.27,"E","Estimated value"
"FRA","France","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,5545.857,,
"FRA","France","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,5646.967,,
"FRA","France","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,5423.383,,
"FRA","France","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,5054.413,,
"FRA","France","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,4989.876,,
"FRA","France","SECWAS_CAP","Total waste per capita","2018","2018",,,"0","Units",,,5268.236,,
"FRA","France","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,4145.943,,
"FRA","France","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,3881.162,,
"FRA","France","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,3545.576,,
"FRA","France","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,3469.319,,
"FRA","France","CONS_CAP","Waste from construction sector per capita","2018","2018",,,"0","Units",,,3695.983,,
"FRA","France","CONS_GDP","Waste from construction sector per unit of GDP","2004","2004",,,"0","Units",,,95.284,,
"FRA","France","CONS_GDP","Waste from construction sector per unit of GDP","2006","2006",,,"0","Units",,,98.135,,
"FRA","France","CONS_GDP","Waste from construction sector per unit of GDP","2008","2008",,,"0","Units",,,107.304,,
"FRA","France","CONS_GDP","Waste from construction sector per unit of GDP","2010","2010",,,"0","Units",,,111.672,,
"FRA","France","CONS_GDP","Waste from construction sector per unit of GDP","2012","2012",,,"0","Units",,,103.087,,
"FRA","France","CONS_GDP","Waste from construction sector per unit of GDP","2014","2014",,,"0","Units",,,93.666,,
"FRA","France","CONS_GDP","Waste from construction sector per unit of GDP","2016","2016",,,"0","Units",,,90.255,,
"FRA","France","CONS_GDP","Waste from construction sector per unit of GDP","2018","2018",,,"0","Units",,,83.917,,
"FRA","France","SECWAS_GDP","Total waste per unit of GDP","2004","2004",,,"0","Units",,,134.542,,
"FRA","France","SECWAS_GDP","Total waste per unit of GDP","2006","2006",,,"0","Units",,,136.023,,
"FRA","France","SECWAS_GDP","Total waste per unit of GDP","2008","2008",,,"0","Units",,,146.337,,
"FRA","France","SECWAS_GDP","Total waste per unit of GDP","2010","2010",,,"0","Units",,,152.102,,
"FRA","France","SECWAS_GDP","Total waste per unit of GDP","2012","2012",,,"0","Units",,,144.05,,
"FRA","France","SECWAS_GDP","Total waste per unit of GDP","2014","2014",,,"0","Units",,,133.526,,
"FRA","France","SECWAS_GDP","Total waste per unit of GDP","2016","2016",,,"0","Units",,,130.13,,
"FRA","France","SECWAS_GDP","Total waste per unit of GDP","2018","2018",,,"0","Units",,,132.7,,
"DEU","Germany","SECWAS_CAP","Total waste per capita","2004","2004",,,"0","Units",,,4458.539,,
"DEU","Germany","SECWAS_CAP","Total waste per capita","2006","2006",,,"0","Units",,,4465.167,,
"DEU","Germany","SECWAS_CAP","Total waste per capita","2008","2008",,,"0","Units",,,4598.676,,
"DEU","Germany","SECWAS_CAP","Total waste per capita","2010","2010",,,"0","Units",,,4497.816,,
"DEU","Germany","SECWAS_CAP","Total waste per capita","2012","2012",,,"0","Units",,,4544.999,,
"DEU","Germany","SECWAS_CAP","Total waste per capita","2014","2014",,,"0","Units",,,4757.573,,
"DEU","Germany","SECWAS_CAP","Total waste per capita","2016","2016",,,"0","Units",,,4867.408,,
"DEU","Germany","SECWAS_CAP","Total waste per capita","2018","2018",,,"0","Units",,,4878.538,,
"DEU","Germany","CONS_CAP","Waste from construction sector per capita","2010","2010",,,"0","Units",,,2362.903,,
"DEU","Germany","CONS_CAP","Waste from construction sector per capita","2012","2012",,,"0","Units",,,2429.352,,
"DEU","Germany","CONS_CAP","Waste from construction sector per capita","2014","2014",,,"0","Units",,,2522.022,,
"DEU","Germany","CONS_CAP","Waste from construction sector per capita","2016","2016",,,"0","Units",,,2672.954,,
"DEU","Germany","CONS_CAP","Waste from construction sector per capita","2018","2018",,,"0","Units",,,2699.433,,
